epoch,loss,perplexity,val_loss,val_perplexity
0,1.968985676765442,7.095697402954102,1.6849150657653809,5.366337299346924
1,1.4146761894226074,4.119297027587891,1.2903306484222412,3.635462760925293
2,1.1964137554168701,3.3180696964263916,1.1368898153305054,3.1282436847686768
3,1.0779143571853638,2.947575569152832,1.0339220762252808,2.827396869659424
4,0.9725784063339233,2.6524596214294434,0.9522830247879028,2.6070215702056885
5,0.9040127396583557,2.4765143394470215,0.8897974491119385,2.444474458694458
6,0.8568522334098816,2.3620223999023438,0.8586649298667908,2.3605475425720215
7,0.819401204586029,2.275177478790283,0.8171730041503906,2.2691187858581543
8,0.7915506362915039,2.2129573822021484,0.8042894601821899,2.2434403896331787
9,0.7677693963050842,2.160891532897949,0.7838035225868225,2.192321538925171
10,0.7467595338821411,2.1154909133911133,0.7643738985061646,2.1536755561828613
11,0.7303133010864258,2.08133602142334,0.7517577409744263,2.1296870708465576
12,0.7144268155097961,2.0486319065093994,0.7378355264663696,2.0939459800720215
13,0.7009434103965759,2.0206923484802246,0.7228392362594604,2.06877064704895
14,0.6860246062278748,1.9910871982574463,0.716771125793457,2.0533862113952637
15,0.6720333695411682,1.9630948305130005,0.7137353420257568,2.0499813556671143
16,0.6600225567817688,1.939776062965393,0.7035424113273621,2.0282034873962402
17,0.6520896553993225,1.9247806072235107,0.6982890367507935,2.0172533988952637
18,0.6405777931213379,1.9021308422088623,0.6955363154411316,2.009202480316162
19,0.629438579082489,1.8812934160232544,0.6866597533226013,1.995239019393921
0,2.012486219406128,7.40864896774292,1.7440288066864014,5.703289031982422
1,1.442176342010498,4.235779285430908,1.2985072135925293,3.6662724018096924
2,1.2019860744476318,3.3379323482513428,1.1323684453964233,3.111687660217285
3,1.060225486755371,2.895699977874756,1.0176838636398315,2.771662473678589
4,0.9521005153656006,2.5988285541534424,0.9161383509635925,2.514207601547241
5,0.8816012740135193,2.4223129749298096,0.8691693544387817,2.391124725341797
6,0.8342105746269226,2.3102715015411377,0.8676748871803284,2.381098747253418
7,0.799248218536377,2.2302393913269043,0.8028641939163208,2.240912437438965
8,0.7684618830680847,2.1625030040740967,0.7877407073974609,2.2059717178344727
9,0.7440648674964905,2.11000394821167,0.7559301853179932,2.141033411026001
10,0.7231470942497253,2.0660183429718018,0.7469089031219482,2.117727518081665
11,0.7010765671730042,2.021261215209961,0.7389146089553833,2.0936436653137207
12,0.6824412941932678,1.9835394620895386,0.7195709943771362,2.056654930114746
13,0.6653152704238892,1.9498486518859863,0.7032446265220642,2.021918535232544
14,0.649493932723999,1.9192049503326416,0.7025820016860962,2.0225670337677
15,0.6339351534843445,1.889683723449707,0.6889283061027527,1.998144268989563
16,0.6216316819190979,1.8661506175994873,0.6846898794174194,1.983899712562561
17,0.6064175963401794,1.8382530212402344,0.6700332164764404,1.9581751823425293
18,0.5939227938652039,1.8155943155288696,0.6670895218849182,1.9587088823318481
19,0.58096843957901,1.7918752431869507,0.65889573097229,1.9357049465179443
